"GeneID","genename","AUG_Hairpin","Rmotif","TranslationCat","Ribo_Mock_RPKM_AVG","Ribo_IC_RPKM_AVG","RNA_Mock_RPKM_AVG","RNA_IC_RPKM_AVG","RNAlog2fc","RNA_adjp","Ribolog2fc","Ribo_adjp","TE_Mock","TE_IC","log2_TEfc","Direction"
"AT5G42740",NA,1,"TRUE","Non DTG",6.937221071,6.473891765,15.81326595,12.45072553,-0.276627014,0.722752574,-0.270417988,0.920224397,0.438696288,0.519961006,0.245180934,0.0748049205523278
"AT5G42960",NA,1,"TRUE","Non DTG",4.322548048,4.419632211,10.22354673,9.20131991,-0.57172285,0.538771135,-0.454571989,0.915554809,0.422803178,0.480325894,0.184027365,0.259889193081249
"AT5G42980","ATH3",1,"FALSE","Non DTG",54.94188067,71.8226511,451.4388222,460.2157306,0.142796231,0.36233301,0.501761032,0.305689253,0.121703934,0.156063008,0.358752805,0.0716495842322704
"AT5G43600","ATAAH-2",1,"FALSE","Non DTG",1.337786588,2.344809225,5.11251357,4.767198284,-0.152316497,0.93319566,0.613850339,0.865608628,0.261669054,0.491863163,0.910513696,-0.0934995333187425
"AT5G43830",NA,1,"TRUE","Non DTG",22.04662001,34.75832804,88.21190341,69.02102851,-0.345026042,0.427584264,0.720800073,0.192731823,0.249927948,0.50359041,1.01073857,-0.248694796260501
"AT5G43900","ATMYA2",1,"TRUE","Non DTG",2.848167746,5.268066378,6.384489759,5.534077581,-0.020427792,0.984346901,0.656195548,0.288162175,0.44610734,0.951932151,1.093467863,-0.01340462616587
"AT5G44070","ARA8",1,"TRUE","Forwarded",35.41467174,140.0658921,79.33433256,321.8716964,2.055327305,3.71016e-59,2.014731788,5.50396e-56,0.446397803,0.435160636,-0.036781868,4.14093325612787
"AT5G44090",NA,1,"TRUE","Non DTG",3.074276143,4.497556285,8.4081137,10.89774871,0.437897184,0.517908865,0.55279286,0.753103272,0.365632085,0.412705083,0.174718532,0.242066436729306
"AT5G44650","AtCEST",1,"TRUE","Non DTG",11.82545749,6.393642237,27.74850694,16.21457793,-0.407252329,0.54488933,-0.800867409,0.555846517,0.426165542,0.394314441,-0.112067398,0.326155117535446
"AT5G44790","AtHMP51",1,"FALSE","Non DTG",3.38391181,4.180433769,4.425342194,5.286701495,0.364174413,0.775494077,0.335280838,0.893289199,0.7646667,0.790745188,0.048381824,0.122100702368798
"AT5G44800","CHR4",1,"FALSE","Non DTG",3.326163347,2.238919022,4.121617115,2.040385969,-0.850126599,0.002958355,-0.472669817,0.653128427,0.807004449,1.097301714,0.443311733,0.401829183976162
"AT5G45100","BRG1",1,"TRUE","Non DTG",1.804008185,3.073434096,6.546255906,6.874969304,-0.016927903,0.994871386,0.562233932,0.901040468,0.275578622,0.447046955,0.697962395,-0.0095174414642046
"AT5G45500",NA,1,"TRUE","Buffered_S",4.903711983,3.545207786,12.92960095,6.009842909,-0.943234456,0.002858933,-0.508299286,0.747006029,0.379262438,0.589900242,0.637274505,0.479445400515398
"AT5G45550","MOB1-like",1,"TRUE","Non DTG",6.404550376,5.272727135,22.48905211,14.98265206,-0.312209624,0.846547438,-0.195372823,0.970346925,0.284785252,0.351922151,0.305381886,0.0609972756086486
"AT5G45750","AtRABA1c",1,"TRUE","Non DTG",12.59222812,14.97416336,63.7903608,66.81909076,0.294701449,0.571328255,0.419852995,0.844965954,0.197400171,0.224100077,0.183019903,0.12373128599349
"AT5G45950",NA,1,"TRUE","Non DTG",12.06401065,5.50464863,13.36861447,8.238281717,-0.492495835,0.476743583,-0.923765021,0.300480526,0.902412938,0.668179217,-0.433552641,0.454950425361188
"AT5G46750","AGD9",1,"FALSE","Non DTG",5.47182314,4.417795173,12.33386957,14.40853461,0.155546833,0.866625846,-0.020874492,0.996883172,0.443642047,0.30660961,-0.53299319,-0.00324696112108384
"AT5G46860","ATSYP22",1,"TRUE","Non DTG",2.214809745,3.866298814,4.331080641,3.170879719,-0.271300295,0.923174064,0.313406047,0.95584419,0.511375781,1.219314246,1.253614251,-0.0850271530058839
"AT5G47010","ATUPF1",1,"TRUE","Non DTG",6.01754966,5.751700468,13.25671957,10.54532317,-0.159220191,0.844109682,-0.04582132,0.989422922,0.453924489,0.545426667,0.264932915,0.00729567932227212
"AT5G47020",NA,1,"FALSE","Non DTG",2.884153099,2.877160973,5.160952038,6.284893961,0.408985213,0.265471005,0.034233433,0.993885949,0.558841291,0.457789899,-0.287752989,0.0140009678872262
"AT5G47040","APEM10",1,"TRUE","Non DTG",14.06630786,16.64184975,27.50136047,23.60660059,-0.113722575,0.79167162,0.262674656,0.808039381,0.5114768,0.704965956,0.462884785,-0.0298720382675592
"AT5G47120","ATBI-1",1,"TRUE","Non DTG",7.792767706,16.25738339,32.17450383,33.64716421,-0.02350584,0.983396337,0.472198635,0.691033703,0.242203198,0.483172469,0.99632034,-0.0110994255625284
"AT5G47200","ATRAB1A",1,"FALSE","Non DTG",8.694708634,11.60528476,34.79915137,40.42387763,0.300045973,0.301093195,0.753017027,0.521657089,0.249854042,0.287089845,0.200416742,0.225939726551782
"AT5G47220","ATERF-2",1,"FALSE","Non DTG",17.55133663,26.08639883,69.31263305,82.61471942,0.384038177,0.094691594,0.705183769,0.225821966,0.25321988,0.315759698,0.31843637,0.270817489096749
"AT5G47540",NA,1,"FALSE","Non DTG",3.431841608,3.071747656,5.937588911,3.219915025,-0.384651832,0.711636028,0.095061265,0.988076608,0.577985721,0.953984075,0.722931331,-0.0365654897344875
"AT5G47560","ATSDAT",1,"TRUE","Non DTG",26.5019296,20.09640018,60.82055103,64.50679737,0.133140084,0.724003889,-0.188607805,0.892645235,0.435739715,0.311539264,-0.484052612,-0.0251112590007556
"AT5G47570",NA,1,"TRUE","Non DTG",3.873034749,6.728863515,66.57336366,48.44983448,-0.488942134,0.536525859,0.451270425,0.902085818,0.058176942,0.138883106,1.255351739,-0.220645124610587
"AT5G47710",NA,1,"TRUE","Non DTG",4.346201769,2.89424285,6.763209615,10.30239061,0.607024703,0.686608062,0.278105766,0.967756086,0.642624141,0.280929248,-1.193768343,0.168817070008737
"AT5G47870","ODB2",1,"TRUE","Non DTG",3.492874602,3.562629688,13.67777468,7.246789423,-0.581745109,0.711443687,0.035296712,0.996883172,0.255368632,0.491614904,0.944947333,-0.0205336895697816
"AT5G47910","ATRBOHD",1,"TRUE","Forwarded",28.61085596,85.96580322,43.76522107,166.618435,2.033937352,3.33659e-96,1.669744871,5.50875e-31,0.653734981,0.515944128,-0.341491052,3.39615646143732
"AT5G48160","OBE2",1,"TRUE","Non DTG",5.821170523,6.431769461,14.99553867,15.4697433,0.207363007,0.849395877,0.116291066,0.977375972,0.388193492,0.415764459,0.098990506,0.0241144651329955
"AT5G48180","AtNSP5",1,"TRUE","Buffered_S",4.210528582,7.831495498,15.06326895,4.766175583,-1.468483468,0.032984676,0.634733538,0.770320086,0.279522897,1.643140367,2.555417357,-0.93209570713815
"AT5G48300","ADG1",1,"TRUE","Non DTG",27.21044055,22.05467453,62.91947948,40.8757976,-0.333692126,0.311160046,-0.244387341,0.812146809,0.432464489,0.539553375,0.319184009,0.081550131385777
"AT5G48380","BIR1",1,"TRUE","Forwarded",19.33682087,47.2824684,40.5591301,102.6369144,1.41238559,9.24333e-23,1.380045193,2.78743e-13,0.476756302,0.460677025,-0.049496359,1.94915594414197
"AT5G48540",NA,1,"TRUE","Forwarded",15.68745601,45.83982638,51.65047692,143.0861526,1.567902115,2.42248e-32,1.566967896,1.27463e-07,0.303723352,0.320365217,0.076959682,2.4568522782755
"AT5G49450","AtbZIP1",1,"TRUE","Non DTG",3.371396674,14.34539897,13.22854583,17.20244462,0.285993643,0.873742785,1.53354898,0.125623597,0.254857693,0.8339163,1.710210684,0.438585259509134
"AT5G49460","ACLB-2",1,"TRUE","Non DTG",4.741858007,4.753495334,12.97938758,10.1700667,-0.293765105,0.757463193,-0.003059635,0.999274118,0.365337577,0.467400605,0.355429452,0.000898813997036675
"AT5G49480","ATCP1",1,"TRUE","Non DTG",15.35625772,15.91164662,83.84468287,77.96984476,0.172126378,0.867181201,0.093144526,0.987703677,0.183151241,0.204074366,0.156059497,0.0160326298909068
"AT5G49570","AtPNG1",1,"TRUE","Non DTG",3.229777424,2.474994837,8.276207011,5.565226048,-0.338517977,0.710257815,-0.191285434,0.970346925,0.390248506,0.444724943,0.188520212,0.064753558147247
"AT5G49720","ATGH9A1",1,"TRUE","Non DTG",41.77587306,42.43324375,77.98958229,67.30296172,-0.160797514,0.700851044,0.123951015,0.922491402,0.535659659,0.630481076,0.23513642,-0.0199310150697767
"AT5G49760","CARD1",1,"TRUE","Non DTG",5.304976544,4.378063782,8.995168291,9.959337577,0.343194573,0.270332774,-0.189658471,0.949357573,0.589758454,0.439593873,-0.423952914,-0.0650897579706779
"AT5G49810","MMT",1,"TRUE","Non DTG",6.307026166,3.977643024,7.408604218,5.614096661,-0.318519758,0.518399505,-0.498897609,0.623990042,0.851310987,0.708509893,-0.264898252,0.158908745685459
"AT5G49890","ATCLC-C",1,"FALSE","Non DTG",2.830638792,2.615107037,4.467995133,6.495592125,0.526172276,0.682991584,-0.034324837,0.993889967,0.633536678,0.402597175,-0.654091097,-0.018060777607619
"AT5G50210","OLD5",1,"TRUE","Non DTG",4.354929428,4.171693846,7.210470653,10.82593765,0.425928468,0.536672845,0.013803972,0.996883172,0.603972977,0.385342497,-0.648342702,0.0058795046462749
"AT5G50850","MAB1",1,"TRUE","Non DTG",10.99222145,11.51081195,33.29850452,21.87522851,-0.601260258,0.058403564,0.071491375,0.987703677,0.330111565,0.52620305,0.672665926,-0.0429849225772748
"AT5G50920","ATHSP93-V",1,"TRUE","Non DTG",137.5879929,115.480778,191.439799,167.2014732,-0.114863806,0.533320281,-0.230886207,0.346021421,0.718701093,0.690668424,-0.057398612,0.0265204684889238
"AT5G51010",NA,1,"TRUE","Non DTG",34.75511813,33.84122641,129.3672148,124.1854139,-0.059771865,0.937447108,0.026732882,0.993889967,0.268654761,0.272505646,0.020532717,-0.00159787421396493
"AT5G51070","CLPD",1,"TRUE","Forwarded",17.96757563,28.01338021,39.31573946,78.94970076,1.095635328,1.0869e-36,0.650367839,0.009073258,0.45700719,0.354825667,-0.365106492,0.712565980603416
"AT5G51110","ATP1",1,"TRUE","Non DTG",21.92475454,19.13923247,205.9990137,142.5869273,-0.339378057,0.140123204,-0.062484162,0.987703677,0.106431357,0.134228522,0.334767997,0.0212057534928332
"AT5G51400",NA,1,"FALSE","Non DTG",6.307499844,3.904740166,24.87285919,17.78827658,-0.190901153,0.915857683,-0.538668145,0.875322749,0.253589658,0.219512,-0.208196099,0.102832369964871
"AT5G51430","COG7",1,"TRUE","Non DTG",3.384378336,2.872818468,6.343715859,5.586000475,-0.060223133,0.978727357,-0.175707998,0.970346925,0.533500934,0.514288977,-0.052911566,0.0105816861327177
"AT5G51640","TBL17",1,"TRUE","Non DTG",2.600091114,2.845447579,4.514942083,3.814254105,-0.322808585,0.864292185,0.14205087,0.982876393,0.575885818,0.746003675,0.373399943,-0.0458552403427189
"AT5G51820","ATPGMP",1,"TRUE","Non DTG",8.425629939,8.484346172,15.34112053,12.96183164,-0.291595875,0.613837653,0.112723679,0.974111218,0.549218678,0.654563831,0.253153195,-0.0328697598112241
"AT5G51940","NRPB6A",1,"FALSE","Non DTG",5.088499212,3.723756048,12.21932417,13.88955842,-0.242221927,0.879819951,-0.615107277,0.851670604,0.416430495,0.268097512,-0.635317892,0.148992469946663
"AT5G52200","AtI-2",1,"FALSE","Non DTG",3.263765966,2.242608509,14.61467745,19.08215805,0.193071537,0.893246092,-0.142631974,0.987703677,0.223321108,0.117523841,-0.926166167,-0.027538174445524
"AT5G52310","COR78",1,"TRUE","Forwarded",29.72695437,14.34233421,57.77706912,38.86897876,-0.539335984,0.00023294,-0.829565948,0.000765149,0.51451129,0.368991794,-0.479614002,0.447414766857473
"AT5G52750",NA,1,"TRUE","Forwarded",6.686663478,50.20574623,23.87643299,163.4443082,3.032599286,2.3585e-72,2.931382621,1.6928e-18,0.280052866,0.307173415,0.133354168,8.88970884343741
"AT5G52882",NA,1,"FALSE","Non DTG",3.827985707,3.559463337,8.025824565,5.76026785,-0.517868777,0.148820296,-0.204191887,0.956159786,0.476958558,0.61793365,0.373588021,0.105744602794012
"AT5G53480","AtKPNB1",1,"TRUE","Non DTG",8.407191741,8.440088808,14.4841529,10.4358223,-0.385655744,0.223199602,0.072241144,0.984779405,0.580440693,0.808761262,0.478565231,-0.0278602121367311
"AT5G53560","ATB5-A",1,"TRUE","Non DTG",6.327116237,13.19751275,61.27394847,85.9104108,0.478436794,0.148048931,0.064043205,0.988742131,0.103259483,0.153619481,0.573086905,0.0306406256776848
"AT5G53570","RabGAP22",1,"TRUE","Non DTG",3.363348195,5.584872908,11.09727334,16.71795918,0.697220111,0.093736031,0.419413993,0.877055808,0.303078792,0.334064275,0.140432806,0.292423870754413
"AT5G53970","AtTAT1",1,"TRUE","Non DTG",9.040959591,8.338120728,16.33569303,8.046526897,-0.664492183,0.594164071,-0.037084668,0.993235243,0.553448181,1.036238471,0.904835901,0.0246424719951502
"AT5G54160","AtCOMT",1,"TRUE","Non DTG",19.01475927,19.50121072,87.17709333,79.40319177,-0.098820893,0.90200603,0.211952837,0.917121823,0.218116463,0.245597315,0.171196122,-0.0209453686262234
"AT5G54500","FQR1",1,"FALSE","Buffered_S",11.97624939,14.33197122,31.95734764,62.81009887,0.870009274,0.00029597,0.610960914,0.678927156,0.374757302,0.228179409,-0.715787984,0.531541661231516
"AT5G54580","ORRM2",1,"TRUE","Non DTG",1.852194734,1.699133499,17.63650472,15.93131298,-0.163011884,0.890765795,0.44155695,0.935496418,0.105020511,0.106653702,0.022262919,-0.0719790303127938
"AT5G54720",NA,1,"TRUE","Forwarded",43.74066385,99.51568144,56.82555597,124.8275634,1.288369433,6.34802e-16,1.331038232,1.27463e-07,0.769735783,0.797225218,0.050624029,1.71486897226316
"AT5G54800","ATGPT1",1,"TRUE","Non DTG",4.898400986,5.026064535,16.40278159,23.59026976,0.727142194,0.187269145,0.163791714,0.97421589,0.298632336,0.213056679,-0.48713311,0.119099866276981
"AT5G54900","ATRBP45A",1,"TRUE","Non DTG",8.527849691,7.349198996,20.28803547,19.56494424,-0.000170239,0.999850376,-0.488220476,0.784808883,0.42033886,0.375630971,-0.16223682,8.3114165613764e-05
"AT5G54960","PDC2",1,"TRUE","Non DTG",2.811724445,4.275669786,8.796255811,5.701885207,-0.600405852,0.244840839,0.719353177,0.64121145,0.319650145,0.749869496,1.230145789,-0.431903857125592
"AT5G55160","ATSUMO2",1,"TRUE","Non DTG",5.242750772,9.408581931,27.70823557,38.21779335,0.441582878,0.465701978,1.045803838,0.563080614,0.189212726,0.246183285,0.379723693,0.461809068607486
"AT5G55210","HS1",1,"FALSE","Non DTG",4.209148934,2.132512104,17.3435162,9.572050582,-0.529375031,0.57300368,-0.382288598,0.939534869,0.24269294,0.222785294,-0.123478135,0.202374038417197
"AT5G55220","HP65b",1,"FALSE","Non DTG",15.02489404,10.779301,24.32705925,15.7701581,-0.523405725,0.069830751,-0.229248802,0.906326092,0.617620646,0.683525234,0.14627362,0.119990135416191
"AT5G55280","ATFTSZ1-1",1,"TRUE","Non DTG",5.621183626,7.706838471,17.17029366,11.80055982,-0.342561874,0.637579635,0.482993134,0.841911044,0.327378421,0.65309092,0.99632462,-0.165455033112173
"AT5G55960",NA,1,"FALSE","Non DTG",3.758259943,3.241760083,7.941136864,8.507338662,0.070383085,0.973570077,-0.117486545,0.987121396,0.473264724,0.381054547,-0.312649858,-0.00826906548309132
"AT5G56030","AtHsp90.2",1,"TRUE","Non DTG",3.773933966,2.822645539,11.88247362,9.252191651,-0.1165835,0.901073188,-0.402769541,0.751015493,0.317605078,0.305078585,-0.058053067,0.0469562827831735
"AT5G56340","ATCRT1",1,"TRUE","Non DTG",3.856250264,4.325075002,11.41237961,9.116062595,-0.037748223,0.989721267,0.011235371,0.997778221,0.33790063,0.474445514,0.489643373,-0.000424115289995733
"AT5G56350",NA,1,"TRUE","Non DTG",5.237380308,5.218979869,14.18024512,15.061521,-0.028118112,0.981376755,0.183319622,0.964026953,0.369343426,0.346510812,-0.09206253,-0.00515460166319366
"AT5G56360","PSL4",1,"TRUE","Non DTG",1.932957969,1.262310015,2.634936082,2.674629941,-0.055592534,0.982955593,-0.403429541,0.927363267,0.733588182,0.471956885,-0.636315327,0.0224276704746469
"AT5G56680","EMB2755",1,"TRUE","Non DTG",5.809027166,4.436472997,10.89751505,10.44410829,-0.300005151,0.704530207,-0.135018631,0.971959027,0.533059797,0.424782363,-0.327573514,0.0405062847809683
"AT5G56760","ATSERAT1;1",1,"TRUE","Non DTG",7.456962665,5.511257741,33.50898072,33.04250362,0.139022231,0.906019898,-0.157228803,0.975755314,0.222536243,0.166792983,-0.41598172,-0.0218582989705195
"AT5G56870","BGAL4",1,"TRUE","Non DTG",4.677755579,3.33938657,4.967779525,5.374668201,0.478178732,0.700851044,-0.50069076,0.813609979,0.941618998,0.621319576,-0.599807917,-0.239419672740916
"AT5G56910",NA,1,"TRUE","Non DTG",2.556549332,1.049103418,7.364326326,7.51239543,0.016082995,0.995356505,-0.638731873,0.878842945,0.347153184,0.139649653,-1.31376041,-0.0102727215197996
"AT5G56950","NAP1;3",1,"TRUE","Non DTG",2.219658266,1.757765515,6.685311671,2.365033285,-0.535796235,0.739390566,0.249668507,0.963665408,0.332020162,0.743230772,1.162539382,-0.133771446048671
"AT5G57290","AtP3B",1,"FALSE","Non DTG",16.09688643,10.16207321,126.7405192,114.0093439,-0.085760607,0.922141838,-0.287892917,0.936826375,0.127006632,0.089133687,-0.510861135,0.0246898713129206
"AT5G57330",NA,1,"FALSE","Non DTG",11.80152881,8.171659059,14.02732561,22.55350415,0.454259517,0.393025223,-0.131029721,0.977375972,0.841324223,0.362323256,-1.215384472,-0.0595214977741048
"AT5G57560","AtXTH22",1,"TRUE","Forwarded",63.69979873,220.3225363,198.7564374,763.7296884,2.057065388,6.0618e-146,1.922952729,9.44239e-43,0.320491751,0.288482351,-0.151804165,3.95563950158604
"AT5G57710","SMAX1",1,"TRUE","Buffered_S",25.32360472,22.02774216,32.27085062,45.90586726,0.607916153,2.04642e-06,-0.197001657,0.824365957,0.784720707,0.479845899,-0.709608106,-0.119760489458066
"AT5G57990","UBP23",1,"TRUE","Non DTG",9.677073542,7.177589376,19.43242843,19.15487165,0.061360266,0.910440499,-0.314157401,0.826765207,0.497985806,0.37471352,-0.410316592,-0.0192767816912287
"AT5G58230","ATMSI1",1,"TRUE","Non DTG",2.345169054,3.060219114,10.01434493,5.918007931,-0.612861528,0.262745068,0.040893354,0.993889967,0.234180974,0.517102909,1.142827548,-0.0250619634174849
"AT5G58250","EMB3143",1,"TRUE","Non DTG",19.93931995,12.95871273,98.53421354,73.83999309,-0.270281324,0.410796729,-0.073517474,0.987703677,0.202359355,0.175497209,-0.205471459,0.0198704002098556
"AT5G58270","ABCB25",1,"TRUE","Non DTG",2.455171099,3.815651018,7.35885586,10.96097927,0.672623909,0.159078983,0.544422481,0.859996219,0.333634895,0.348112237,0.061282344,0.366191577317698
"AT5G58375",NA,1,"FALSE","Non DTG",7.587562855,4.933409811,26.75221285,56.39773108,0.816858487,0.277040016,0.42481656,0.927998701,0.283623747,0.087475324,-1.69703032,0.347015012454145
"AT5G58430","ATEXO70B1",1,"TRUE","Forwarded",30.39027447,57.9866342,59.66087697,124.778544,1.077717637,1.62729e-11,1.032681003,1.82233e-10,0.509383637,0.464716388,-0.132402095,1.11293853032795
"AT5G58710","ROC7",1,"FALSE","Non DTG",2.620512521,3.569680528,12.60400664,13.17220275,0.165387221,0.939512672,0.431284105,0.923472352,0.207911071,0.271001031,0.382331759,0.0713288795874222
"AT5G59150","ATRAB-A2D",1,"TRUE","Non DTG",3.086234755,1.36497846,6.295771494,12.26303116,0.329629503,0.854796659,-0.314525445,0.956159786,0.490207556,0.111308407,-2.138830162,-0.103676866116204
"AT5G59450",NA,1,"FALSE","Non DTG",3.396434048,6.18048002,5.518259406,9.168273871,0.897965767,0.017218229,0.844333848,0.339323268,0.615490103,0.67411599,0.131261189,0.758182891423381
"AT5G59820","AtZAT12",1,"TRUE","Intensified",11.48582597,36.57329815,28.90993349,148.5799071,2.521641838,2.46265e-15,1.883410822,2.97873e-06,0.397296866,0.246152383,-0.690665709,4.74928752689717
"AT5G59840","AtRabE1b",1,"TRUE","Non DTG",3.856257875,2.514899179,11.68674355,8.785905192,-0.250121012,0.825794049,0.397724329,0.927958111,0.329968554,0.286242467,-0.205090816,-0.0994792116665009
"AT5G59880","ADF3",1,"FALSE","Non DTG",33.67897665,29.30685074,143.4579888,144.6882279,0.144861094,0.724885573,-0.372088311,0.789698208,0.234765432,0.202551729,-0.212929591,-0.0539011197960722
"AT5G59890","ADF4",1,"FALSE","Non DTG",16.40594947,10.96651218,54.60016823,54.675907,-0.146684601,0.833523592,0.511982436,0.698563147,0.300474339,0.200573027,-0.583114181,-0.075099939343668
"AT5G60160","DAP1",1,"TRUE","Buffered_S",5.008270004,2.357512987,10.83891344,2.100428044,-2.046390357,0.000281814,-0.799403887,0.605561878,0.462063844,1.122396453,1.280418247,1.63589240570512
"AT5G60790","ABCF1",1,"TRUE","Buffered_S",10.30758074,9.024608701,23.98560293,9.474136026,-1.151806086,0.009841777,-0.122333442,0.970346925,0.429740323,0.952552156,1.148332936,0.140904403016928
"AT5G60860","AtRABA1f",1,"TRUE","Non DTG",11.94330696,9.513090998,42.68505592,33.54906,-0.177099362,0.828590566,-0.012024508,0.997324194,0.279800663,0.283557602,0.019242452,0.0021295326951639
"AT5G61130","AtPDCB1",1,"FALSE","Non DTG",6.07757639,3.644097951,17.07651424,22.14936173,0.200296996,0.846075218,-0.276409023,0.956206514,0.355902634,0.164523836,-1.113185996,-0.0553638969741949
"AT5G61210","ATSNAP33",1,"TRUE","Intensified",22.76215291,46.036492,71.97779231,219.3429724,1.655843142,3.30827e-28,1.140629124,2.28323e-06,0.316238553,0.209883597,-0.591423841,1.88870291254087
