geneID,Ribo_Mock_RPKM_AVG,Ribo_IC_RPKM_AVG,RNA_Mock_RPKM_AVG,RNA_IC_RPKM_AVG,RNAlog2fc,RNA_adjp,Ribolog2fc,Ribo_adjp,TE_Mock,TE_IC,log2_TEfc
AT3G48780,4.435718742,7.967807684,12.88044554,23.50935243,0.978071404,0.000233183,0.631767683,0.521257388,0.344376189,0.338920764,-0.023037367
AT3G48860,1.368047496,1.507892731,6.173627395,4.492599122,-0.046686308,0.981964984,0.276537048,0.964026953,0.22159541,0.335639279,0.59898356
AT3G48870,4.517848156,4.834764306,7.174077802,8.782531422,0.326768352,0.615073915,0.049605685,0.989950827,0.629746189,0.550497809,-0.194033665
AT3G48890,3.359914676,5.015581451,13.65807288,11.05595025,-0.175366573,0.934566454,0.280987139,0.957926244,0.246002105,0.453654488,0.882923272
AT3G48930,17.18509533,9.072453988,69.02260796,45.35038989,-0.638721727,0.003742013,-0.269156012,0.916442123,0.248977775,0.200052392,-0.315639083
AT3G48990,27.3614855,23.7577485,72.34386989,85.4187043,0.268952763,0.229859133,-0.086835421,0.968936277,0.378214292,0.27813286,-0.443429679
AT3G49010,15.31657454,20.23358928,126.2959229,99.15349917,-0.15091583,0.800691161,0.389912658,0.878842945,0.121275289,0.20406329,0.750731056
AT3G49060,2.505000704,2.568666516,2.48723514,1.65192463,-0.367998258,0.811861051,0.11617814,0.986150942,1.007142696,1.554953821,0.626603631
AT3G49120,25.29226617,32.62080769,51.94425332,80.66361476,0.525456782,0.092088991,0.464475298,0.323839508,0.486911728,0.404405478,-0.267857712
AT3G49140,2.70970714,4.881944668,7.62043734,5.602197376,-0.512314957,0.528615545,0.218317555,0.957770699,0.355584203,0.871433893,1.293199991
AT3G49220,20.37899884,12.30973062,38.67794882,31.04458145,-0.263578631,0.283470041,-0.531671524,0.352058851,0.526889338,0.396517848,-0.41011418
AT3G49260,5.959125421,4.214195433,18.50932965,10.05120228,-0.834326211,0.041156688,-0.348302007,0.909680539,0.321952525,0.419272771,0.381041174
AT3G49350,5.321784017,8.055238022,11.68789174,16.97221222,0.657825709,0.038087013,0.56657095,0.556213412,0.455324548,0.474613322,0.059857356
AT3G49430,7.999657591,6.383507945,18.00686037,18.73349418,0.219032392,0.739793722,-0.205609403,0.964026953,0.444256102,0.340753726,-0.382662159
AT3G49470,15.45637502,8.927003601,39.45418213,28.07689397,-0.409717637,0.209548297,-0.455645985,0.790099943,0.391755048,0.317948403,-0.301159202
AT3G49490,4.24773171,3.631811945,7.058464154,5.611117406,-0.299934745,0.747298305,-0.153608963,0.970346925,0.60179263,0.647252888,0.105063058
AT3G49530,10.57200315,28.96332784,22.26040833,33.97230084,0.861374195,0.012755479,1.368162875,3.04302E-07,0.474924044,0.852557146,0.844099741
AT3G49560,9.632402614,5.457215012,24.52818865,25.05241241,0.093531301,0.95445,-0.348147172,0.916442123,0.392707458,0.217831917,-0.850239644
AT3G49590,1.927984751,2.18499851,4.24756646,6.008603699,0.583077253,0.413418596,0.185353684,0.975755314,0.453903375,0.36364497,-0.319854595
AT3G49600,2.384373502,3.529224125,2.2210571,2.918661714,0.295812624,0.804611397,0.310579613,0.927958111,1.073530934,1.209192593,0.171680284
AT3G49601,4.183944548,2.854290261,8.200589006,4.464439425,-0.763549797,0.427001012,-0.296893512,0.936826375,0.510200492,0.639339005,0.325516823
AT3G49670,5.36842296,4.971285009,7.23145989,8.150080208,0.061727966,0.978518019,-0.071184928,0.987703677,0.742370564,0.609967618,-0.283406853
AT3G49680,4.95220821,5.627425799,19.22883928,18.93309673,0.209534341,0.808203855,0.388737552,0.889291286,0.257540673,0.297226908,0.206764436
AT3G49720,21.1938053,26.86089921,85.68048109,86.75191774,0.157852793,0.742228351,0.53331325,0.313692438,0.247358617,0.309628881,0.323935889
AT3G49780,12.97862319,19.02782713,29.20513302,110.0041433,1.836612765,5.75498E-09,0.43149379,0.915417593,0.444395278,0.172973731,-1.361290525
AT3G49790,3.606180324,9.008629346,11.06140907,22.43252185,1.148252998,0.000691948,0.881428794,0.281437555,0.326014552,0.4015879,0.300779439
AT3G49870,6.284046567,3.61270272,31.86085743,21.32551345,-0.822618075,0.024871151,-0.469190047,0.901612329,0.197234069,0.169407538,-0.219410712
AT3G49910,17.24309683,15.28521317,111.1146545,95.88283872,-0.263984223,0.404318584,-0.554423809,0.668084604,0.155182923,0.159415526,0.038822343
AT3G49940,5.31744877,6.106813546,42.44749296,27.95759347,-0.307627705,0.677743846,0.27635816,0.94482302,0.125271209,0.218431302,0.802124734
AT3G49990,4.418362587,3.891870755,8.626193801,9.042048894,0.019258261,0.991059403,-0.201727742,0.966638407,0.512203028,0.430419123,-0.250973606
AT3G50000,4.996051484,4.938082732,22.84432827,18.12785381,-0.141938677,0.820976245,-0.015250042,0.997324194,0.218699864,0.272403053,0.316790552
AT3G50060,7.208773844,5.701101424,21.42132448,18.22296475,-0.002494906,0.998866977,-0.284903021,0.943714309,0.336523255,0.312852574,-0.105223232
AT3G50260,9.324795313,7.762425015,51.04497884,58.51750198,0.481263727,0.243877076,-0.023713068,0.996883172,0.182678013,0.132651339,-0.461663761
AT3G50360,3.785236005,2.598243818,7.846814969,4.698049182,-0.843346503,0.428238341,0.853241914,0.671062587,0.482391393,0.553047386,0.197198931
AT3G50370,5.980806854,5.080851431,6.375396015,5.548743795,-0.128154739,0.796721762,-0.223287485,0.867912221,0.938107506,0.915675983,-0.034916079
AT3G50440,1.715934395,2.248041362,5.178038527,4.140921034,0.109108546,0.964492767,0.178516341,0.982744851,0.33138695,0.542884383,0.712128193
AT3G50470,3.026472362,8.414684764,11.34438029,24.23580427,1.11498403,0.005271032,1.114604137,0.309085439,0.266781639,0.347200558,0.380109891
AT3G50480,28.72093835,36.35623104,120.9437269,205.5068708,1.058522627,1.54029E-11,0.844101336,4.13075E-06,0.237473568,0.176910051,-0.424750925
AT3G50500,3.562402728,2.380144912,9.38927854,8.212827505,-0.119651123,0.964219283,-0.577794896,0.858745023,0.379411763,0.289808219,-0.388665899
AT3G50590,4.332309366,4.688030441,6.919062481,7.914642583,0.275513175,0.60302702,0.203179211,0.922062997,0.626141096,0.592323708,-0.080101963
AT3G50670,2.784863444,4.301383292,11.29693912,8.119355551,-0.344619005,0.635100066,0.516216517,0.871450789,0.246514867,0.529769052,1.10368891
AT3G50685,19.10054003,9.793825688,95.14813878,52.96869814,-0.686443882,0.103672342,-0.634721312,0.75044202,0.200745283,0.184898365,-0.118633619
AT3G50760,6.054943199,5.965987931,12.95176382,20.83124507,0.777239019,0.053560303,0.110779387,0.987121396,0.467499507,0.286396128,-0.706952855
AT3G50790,3.053766609,4.953242516,13.71068925,24.92832136,0.838620593,0.010010058,0.565454732,0.836101519,0.222728891,0.198699401,-0.164701185
AT3G50820,209.2468245,152.7539026,936.856492,810.957323,-0.118940917,0.270841392,-0.343530126,0.054664475,0.223349922,0.188362443,-0.245794412
AT3G50830,17.21855673,15.10452729,53.6856953,59.78315383,0.235152727,0.423421705,-0.007167025,0.997778221,0.320728951,0.252655244,-0.344184464
AT3G50910,3.216496884,5.38013069,15.0850537,34.86953326,1.278692717,1.9017E-12,0.122821344,0.982744851,0.213224092,0.154293166,-0.466696294
AT3G50930,18.66864357,72.47686957,29.39678966,128.5580093,2.225565632,5.5734E-118,1.980467711,1.78804E-26,0.635057222,0.563767827,-0.171785442
AT3G50950,54.39398367,92.91905357,137.9297714,198.6454974,0.630048749,3.44548E-16,0.773845871,5.91207E-07,0.394359993,0.4677632,0.246265166
AT3G50970,14.01378747,10.45653374,50.51514868,51.45657241,0.112321954,0.877852331,-0.342490858,0.922062997,0.277417524,0.203210848,-0.4490815
AT3G51000,2.62357555,3.161975917,7.997840451,9.871957861,0.357330661,0.841726251,0.298205559,0.959589247,0.328035495,0.320298766,-0.034433691
AT3G51010,4.318681032,3.677514472,18.42587535,26.61225204,0.405494792,0.787157671,-0.099128683,0.987703677,0.234381322,0.138188774,-0.762217191
AT3G51050,2.546363738,2.227820842,4.187158897,8.94070857,1.172414549,0.035000513,-0.191866272,0.971959027,0.6081364,0.249177213,-1.287222804
AT3G51100,4.486788085,5.284018354,5.98823545,6.523049927,0.059441712,0.983034817,0.369876598,0.936826375,0.749267146,0.810053336,0.112536709
AT3G51120,2.788802256,1.894627678,4.434226983,4.546901685,0.153216859,0.90589739,-0.442640645,0.837118066,0.628926365,0.416685429,-0.593932464
AT3G51130,3.294664684,3.387511591,5.497175437,11.58657238,0.705703809,0.252342989,0.121526352,0.987437048,0.599337737,0.29236529,-1.035597173
AT3G51140,7.634187071,6.170670838,26.60945646,33.00922151,0.234428581,0.653542394,-0.27534558,0.939534869,0.28689752,0.186937788,-0.617977273
AT3G51160,10.074402,19.37787528,42.84360638,88.91169295,1.127984584,2.90265E-19,1.002528358,0.01503866,0.23514365,0.217945184,-0.10957705
AT3G51250,3.486196873,2.213267181,6.79844531,5.67066772,-0.027640505,0.993625042,-0.489762543,0.898806444,0.512793251,0.390300982,-0.393790181
AT3G51260,5.720405283,5.346310086,22.40831862,26.17292322,0.156199494,0.841186431,-0.185160094,0.971959027,0.255280433,0.204268741,-0.321614511
AT3G51270,5.195945175,2.939900227,7.468827251,7.112592461,0.164484099,0.92539105,-0.729764699,0.671062587,0.695684209,0.413337365,-0.751112786
AT3G51310,3.513814692,3.211770137,5.912377738,2.038866099,-1.397946849,0.011034801,-0.465230553,0.863790614,0.594314986,1.575272716,1.406301949
AT3G51370,9.336782019,7.765651555,21.50539698,30.62487361,0.77697451,0.017887115,-0.383396522,0.878842945,0.434159947,0.253573342,-0.775823554
AT3G51420,3.36282596,5.770755115,14.03794,8.167722051,-0.470445013,0.476057014,0.344739929,0.91649376,0.239552667,0.70653177,1.560411561
AT3G51450,10.29300677,15.33657061,35.10693169,53.59909596,0.750171388,1.54065E-05,0.757331771,0.13218734,0.293190156,0.286134875,-0.035141316
AT3G51460,2.036269669,2.403761485,3.851715277,9.016556682,1.023538808,0.067431945,0.122119526,0.987703677,0.528665678,0.266594174,-0.987710413
AT3G51510,21.85043736,22.69195856,77.14690996,61.5366142,-0.232189072,0.455076477,0.233957309,0.927958111,0.28323153,0.368755396,0.380682282
AT3G51550,41.48459622,41.30109035,70.05817134,70.00574631,0.069163484,0.922241502,0.002314507,0.998844586,0.592145005,0.589967146,-0.005315892
AT3G51580,1.836939538,1.325696821,5.772728311,5.883365031,-0.09462821,0.975009112,0.447682569,0.91649376,0.318209942,0.22532969,-0.497941487
AT3G51600,78.02439082,73.38883696,634.2621247,516.2864042,-0.036840227,0.96321555,0.586781655,0.036133383,0.123016002,0.14214753,0.208543032
AT3G51620,2.781977811,2.206149913,4.438184411,4.736353534,0.545663324,0.371740238,-0.192753419,0.970346925,0.626827899,0.465790802,-0.428387241
AT3G51630,2.265800471,1.780022566,5.956373604,4.99226785,-0.357315559,0.738874368,-0.494214387,0.899651201,0.38039932,0.356555902,-0.093386384
AT3G51660,8.093839361,14.46830512,30.13977905,78.10539848,1.276150192,7.03362E-06,0.643203446,0.788384684,0.268543421,0.185240782,-0.53575362
AT3G51730,14.73559244,16.54874155,74.08290396,53.94237531,-0.209621771,0.566857808,0.269690779,0.913758882,0.198906788,0.306785555,0.625138047
AT3G51770,3.388687221,2.272338621,6.239774753,3.980233682,-0.307227459,0.611931956,-0.555928774,0.766398879,0.543078453,0.570905832,0.072092175
AT3G51780,2.402111685,2.396183046,8.918670536,7.34926188,-0.177973534,0.907027316,-0.008558154,0.998844586,0.269335174,0.326044042,0.2756642
AT3G51800,10.50412825,8.420650576,38.17253454,34.5247566,-0.09603234,0.879265843,-0.477262128,0.764063421,0.275175028,0.243901809,-0.174049094
AT3G51820,18.75175891,20.64131487,71.36744318,64.29790749,-0.059547633,0.912682269,0.122420545,0.953728363,0.262749485,0.32102623,0.289003248
AT3G51840,16.57814988,15.63734164,34.79729482,44.23260732,0.382899606,0.065039453,0.121014171,0.961585417,0.476420652,0.353525207,-0.430422869
AT3G51850,3.660769231,6.584224766,6.495720291,12.51102976,0.718837656,0.207754845,0.591964845,0.721999568,0.563566328,0.526273608,-0.09877237
AT3G51890,4.65903228,8.038315081,15.60514181,22.65797622,0.860075701,0.062926823,1.035810712,0.344880979,0.29855751,0.354767566,0.248865262
AT3G51895,1.733046497,2.795587266,4.861736741,4.203648592,0.004880394,0.998275698,0.46162684,0.902924607,0.356466545,0.665038289,0.899670723
AT3G51920,41.39888515,70.84153846,143.1107189,290.9805458,1.106631985,0.000153256,0.840390113,0.033467525,0.289278717,0.243457989,-0.248787342
AT3G51950,4.600156241,5.097153417,13.10392315,10.16277818,-0.425127503,0.316524366,0.293672602,0.906973926,0.351051833,0.501551183,0.514712873
AT3G51970,1.851080557,1.575038286,2.915010779,2.581054654,-0.05898222,0.988861467,-0.187274576,0.979577318,0.635016711,0.610230506,-0.057440256
AT3G52050,3.165006413,4.411255591,5.562823273,5.19412233,-0.134781984,0.964140458,0.415708991,0.915554809,0.568956851,0.84927834,0.577918212
AT3G52060,8.009401714,7.60381987,25.58639137,10.4061756,-1.248983111,7.63856E-05,-0.477807151,0.794281405,0.313033659,0.730702629,1.222966606
AT3G52120,3.315047954,4.964064355,13.59060163,13.4715315,0.129681099,0.862348251,0.29079358,0.928784347,0.24392209,0.368485525,0.59518753
AT3G52140,7.422892348,7.522731906,11.28449992,8.648121813,-0.224889143,0.645712795,0.053947579,0.987703677,0.657795419,0.869868865,0.403158967
AT3G52150,31.53633415,26.88481226,113.3396883,89.40191196,-0.369029748,0.020763515,-0.513240504,0.359592995,0.27824617,0.300718538,0.112051978
AT3G52155,7.595972921,3.579626426,24.27217204,16.56936346,-0.482666284,0.361398299,-0.842584668,0.648739801,0.312949863,0.216038862,-0.534640692
AT3G52200,2.259843578,2.083937743,6.710342647,6.300783324,0.309877021,0.741131983,0.121394273,0.986150942,0.336770221,0.330742645,-0.026055499
AT3G52220,3.693769954,5.081159458,10.40904247,10.42160749,-0.075611033,0.961948014,-0.389516816,0.922062997,0.354861647,0.487560049,0.458323257
AT3G52230,22.10348527,16.01691087,106.5086061,83.34067818,-0.26363346,0.631115469,-0.419762644,0.86876,0.207527693,0.192185992,-0.110800683
AT3G52240,2.001841605,2.595845777,6.05060155,6.057828828,0.000736254,0.999820374,0.261955567,0.957926244,0.330850014,0.428510916,0.373154616
AT3G52250,4.366551485,3.290492855,5.354080428,6.055456986,0.277459115,0.74873555,-0.273055326,0.901612329,0.815555826,0.543392986,-0.58578769
AT3G52300,13.66484503,7.326792079,74.08395206,71.90002163,0.017632773,0.991366964,0.116535968,0.976794187,0.184450811,0.101902502,-0.856046661
AT3G52340,2.095979778,1.478225121,7.703569698,4.345391589,-0.409016866,0.849395877,-0.131279645,0.987703677,0.272079031,0.340182258,0.322282126
AT3G52380,18.74685385,12.4615618,69.80334893,55.46357607,-0.323968785,0.245881025,-0.423476404,0.762678503,0.268566683,0.2246801,-0.257407993
AT3G52400,52.02215165,113.6472725,177.7287295,607.341737,1.932440361,1.0848E-164,1.548963571,2.40773E-22,0.292705359,0.187122448,-0.645466522
AT3G52430,3.201745711,8.883994366,12.21168878,21.33461207,0.962926081,0.000219007,1.186718021,0.046260117,0.262186973,0.416412276,0.667416596
AT3G52450,7.215772703,35.69256966,25.92512894,99.85304474,2.018315311,9.54814E-51,2.358892146,7.00148E-12,0.278331218,0.35745099,0.360942716
AT3G52470,12.10845789,14.46234946,51.0757438,30.48217796,-0.388181629,0.312361468,-0.171949529,0.957926244,0.237068655,0.474452629,1.000959125
AT3G52500,18.92295814,7.764423772,42.31548875,22.34183368,-0.822193962,0.00859246,-0.939851079,0.032543095,0.447187512,0.347528492,-0.363748638
AT3G52590,23.87244353,18.84055754,174.2296813,122.4537549,-0.242509209,0.659694086,-0.118095024,0.977375972,0.137017088,0.153858553,0.167248819
AT3G52640,2.705576917,4.298434815,8.073303962,11.51659799,0.64448691,0.243886081,0.506508209,0.834237431,0.335126353,0.373238245,0.155391681
AT3G52710,3.117579202,7.503286177,8.252732959,18.01960347,1.408298394,0.007633232,1.682857598,0.009073258,0.377763247,0.416395743,0.140472971
AT3G52720,5.605073414,9.273443842,15.01929922,13.01389871,-0.091979054,0.953604169,0.521026496,0.844904665,0.373191407,0.712579992,0.933136207
AT3G52730,6.222048514,10.58413101,48.86479794,12.39081952,-1.433227356,0.084465564,0.369485235,0.895361484,0.127331919,0.854191362,2.745965192
AT3G52750,7.266627136,5.495504841,10.95282175,7.761579289,-0.236818731,0.892972006,-0.305471214,0.931884744,0.66344795,0.708039516,0.093846595
AT3G52800,59.10788678,67.39754163,313.5248298,486.7661007,0.777585742,4.85909E-28,0.664967681,0.001514218,0.188526972,0.13845981,-0.44530367
AT3G52840,10.95062762,12.07083301,18.42411652,21.25294489,0.284487655,0.285589554,0.089854197,0.971959027,0.594363785,0.567960491,-0.065555639
AT3G52850,4.702488784,5.459523705,13.99689901,12.34011844,0.061701222,0.970907841,0.298972004,0.917987537,0.335966472,0.442420689,0.397101586
AT3G52860,5.246700748,1.966947342,12.39366811,8.862991835,-0.320149913,0.893162655,-0.89002241,0.751930968,0.423337199,0.221928146,-0.931714621
AT3G52870,3.629447411,5.88591016,14.12627676,17.53348142,0.466683646,0.240932621,0.797598062,0.502719861,0.256928805,0.335695463,0.385784393
AT3G52880,15.82068572,14.79106478,51.33038243,47.38703432,-0.060796776,0.903193172,0.152122784,0.943845246,0.308212894,0.31213316,0.018234416
AT3G52930,46.2345135,30.48889374,168.3070784,163.4229537,0.051590822,0.883739504,-0.417459078,0.259450658,0.274703322,0.186564329,-0.558201184
AT3G52950,3.986115077,3.642454429,7.556307483,7.428005898,0.088999576,0.945350366,-0.243181828,0.952264185,0.527521555,0.490367735,-0.105365989
AT3G52960,37.19073093,28.5253816,144.672696,129.1483832,-0.099024635,0.838201512,-0.246953594,0.879110863,0.257068071,0.220872928,-0.21893383
AT3G52990,7.973939128,7.744475901,20.12574669,17.1969451,-0.360710718,0.726403463,0.064466969,0.987703677,0.396205878,0.450340212,0.184765023
AT3G53020,19.79759998,13.50648106,65.71524452,86.42458111,0.386127605,0.153417066,-0.623702138,0.651955603,0.30126343,0.15628055,-0.946887321
AT3G53030,1.43189609,1.858814575,4.854138187,4.117477593,-0.13221739,0.946070988,-0.020634378,0.996883172,0.294984616,0.451444976,0.613910439
AT3G53110,5.343604324,7.204075782,12.9482209,15.53759339,0.091016118,0.915784563,0.38458654,0.87038897,0.412690235,0.463654544,0.167990994
AT3G53130,5.970836533,4.463900587,11.31750818,10.31361511,-0.015893263,0.992980458,-0.120881021,0.978293689,0.52757519,0.432816286,-0.285621936
AT3G53180,12.07939285,15.5530878,24.08053963,43.40448347,0.937491324,3.75103E-07,0.344219479,0.777333771,0.501624674,0.358329061,-0.485323262
AT3G53260,29.82511409,44.53096059,71.59385895,111.1293092,0.803492511,2.30995E-12,0.631060145,0.001055732,0.416587603,0.400713015,-0.056050538
AT3G53280,1.701049305,13.12810652,4.049231599,24.5769208,2.51432042,1.02774E-16,2.086649199,2.24993E-05,0.420091877,0.534164008,0.34657788
AT3G53420,117.3562298,119.0185725,335.4493169,339.6671079,0.017188841,0.959145928,0.102459508,0.921376925,0.349847872,0.350397697,0.002265577
AT3G53430,17.16949346,16.63209243,157.55906,98.99358615,-0.463565875,0.101118781,-0.000869434,0.999535574,0.108971794,0.168011819,0.624607959
AT3G53460,9.171530201,6.947932986,91.71755172,79.05464537,-0.038218751,0.955568816,-0.473762579,0.678006934,0.099997547,0.087887726,-0.186231013
AT3G53470,5.595847035,4.252311941,27.73902534,38.37266929,0.230111527,0.836004868,0.297017089,0.958216631,0.201731927,0.110816162,-0.864271121
AT3G53500,9.166067503,5.51576739,37.20935436,38.1280978,0.056545014,0.966755059,-0.195179359,0.944511851,0.24633772,0.144664111,-0.767930493
